timestamp,dataset,length,registers,raw_hex
1768225881.874,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768225885.474,0xD000 单体电压/总压,76,"[3079,3078,3079,3078,3079,3079,3079,3078,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c060c070c070c070c060c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100648daf
1768225889.089,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3080,3079,3080,3079,3080,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,5,2,2,100]",01034c0c070c060c070c070c080c070c080c070c080c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c060005000200020064cb71
1768225892.689,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768225896.302,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3080,3079,3079,3079,3080,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,5,2,2,100]",01034c0c070c060c070c070c080c070c070c070c080c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c0600050002000200640472
1768225899.904,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768225903.504,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768225907.105,0xD000 单体电压/总压,76,"[3080,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,1,2,2,100]",01034c0c080c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c060001000200020064a6bb
1768225910.719,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768225914.349,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3080,3078,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,7,2,2,100]",01034c0c070c060c070c070c070c070c080c060c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c060007000200020064ea69
1768225917.936,0xD000 单体电压/总压,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227383.815,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3078,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c060c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c060001000200010064837e
1768227385.045,0xD000,38,76,"[3079,3079,3079,3079,3079,3079,3079,3078,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,8,1,100]",01034c0c070c070c070c070c070c070c070c060c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c06000100080001006449ae
1768227386.215,0xD000,38,76,"[3079,3078,3079,3078,3080,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,5,2,2,100]",01034c0c070c060c070c060c080c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c0600050002000200643aaf
1768227387.430,0xD000,38,76,"[3079,3078,3079,3078,3079,3079,3079,3078,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c060c070c070c070c060c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100648daf
1768227388.615,0xD000,38,76,"[3079,3078,3079,3078,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c060c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c060001000200010064706f
1768227389.860,0xD000,38,76,"[3079,3079,3079,3078,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,4,1,100]",01034c0c070c070c070c060c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c060001000400010064aabe
1768227391.031,0xD000,38,76,"[3012,3010,3010,3008,3007,3006,3005,3003,3003,3002,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3012,3002,1,10,10,100]",01034c0bc40bc20bc20bc00bbf0bbe0bbd0bbb0bbb0bbaee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490bc40bba0001000a000a0064ad59
1768227392.230,0xD000,38,76,"[2981,2980,2981,2980,2981,2981,2981,2980,2981,2981,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,2981,2980,1,2,1,100]",01034c0ba50ba40ba50ba40ba50ba50ba50ba40ba50ba5ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490ba50ba40001000200010064d727
1768227393.461,0xD000,38,76,"[2789,2787,2788,2788,2788,2788,2788,2787,2788,2787,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,2789,2787,1,2,2,100]",01034c0ae50ae30ae40ae40ae40ae40ae40ae30ae40ae3ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490ae50ae3000100020002006440b5
1768227394.629,0xD000,38,76,"[2686,2685,2686,2686,2686,2686,2686,2686,2686,2686,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,2686,2685,1,2,1,100]",01034c0a7e0a7d0a7e0a7e0a7e0a7e0a7e0a7e0a7e0a7eee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490a7e0a7d00010002000100644d8e
1768227395.844,0xD000,38,76,"[2964,2964,2965,2965,2967,2967,2968,2968,2969,2969,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,2969,2964,9,1,5,100]",01034c0b940b940b950b950b970b970b980b980b990b99ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490b990b940009000100050064b3e4
1768227397.046,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227398.245,0xD000,38,76,"[3080,3078,3079,3079,3080,3079,3079,3078,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,1,2,2,100]",01034c0c080c060c070c070c080c070c070c060c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c060001000200020064946f
1768227399.460,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227400.706,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227401.874,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227403.060,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3080,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3080,3078,9,2,2,100]",01034c0c070c060c070c070c070c070c070c070c080c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c080c0600090002000200640766
1768227404.290,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227405.503,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227406.676,0xD000,38,76,"[3079,3078,3079,3079,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c070c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c0600010002000100647ebe
1768227407.890,0xD000,38,76,"[3079,3078,3079,3078,3079,3079,3079,3079,3079,3079,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,61001,3079,3078,1,2,1,100]",01034c0c070c060c070c060c070c070c070c070c070c07ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee49ee490c070c060001000200010064706f
